fips,pm25_2000,pm25_2001,pm25_2002,pm25_2003,pm25_2004,pm25_2005,pm25_2006,pm25_2007,pm25_2008,pm25_2009,pm25_2010,pm25_2011,pm25_2012,pm25_2013,pm25_2014,pm25_2015,pm25_2016,pm25_2017,pm25_2018
25007,8.490031153,8.9105919,7.379127726,8.504361371,8.906542056,8.061370717,8.032398754,8.375700935,7.800623053,6.671028037,6.695950156,6.874766355,6.476323988,5.729283489,5.456386293,6.201246106,4.66635514,5.269781931,5.683800623
25011,7.988015526,8.412518195,8.4927705,8.225715672,7.373653566,7.48568656,6.308733624,8.130470645,7.380203785,6.36783115,5.113051917,6.485152838,5.321834061,5.997088792,6.059049005,5.36065017,3.917418729,4.563561378,5.001213003
25019,9.07254902,9.266666667,7.719607843,8.446405229,10.39869281,8.989542484,9.041176471,9.354901961,8.22745098,7.60130719,7.998039216,7.807189542,7.303921569,6.27124183,5.688235294,6.41372549,4.896732026,5.181045752,5.68627451
25023,8.408333333,8.938313008,7.929522358,8.659247967,8.204878049,7.924593496,7.369563008,8.313363821,7.892632114,6.457317073,6.363211382,6.85523374,6.215142276,5.710162602,5.626168699,5.846036585,4.494715447,5.152845528,5.760670732
26005,9.821748136,10.15260978,10.84018227,10.12133389,9.147763049,12.52174814,9.625849213,10.10045568,8.9509942,8.846478873,7.946851698,7.775352113,7.637655344,7.512966031,8.239975145,7.088152444,6.795401823,7.74051367,8.454515327
26007,4.74686431,5.733010262,5.778506271,6.765963512,6.123660205,7.347035348,6.015051311,6.051083238,6.13945268,5.02377423,4.547719498,4.682668187,5.168586089,5.20649943,5.348004561,4.285176739,4.233922463,4.386887115,4.853021665
26015,9.388909202,9.407190737,10.33278489,9.842169409,8.676721511,12.2928702,9.040828763,9.591224863,8.503717246,8.18897014,7.564533821,7.225959781,7.116636197,6.931383303,7.569226082,6.895490555,6.347166362,7.706032907,7.902071907
26017,8.361375661,9.444973545,9.334542706,9.316931217,8.750869237,10.4143613,8.630612245,8.698639456,8.769387755,7.521617536,6.988586546,7.122902494,7.068253968,6.622902494,7.50521542,6.779289494,6.002796674,6.221919879,6.741572184
26021,11.64344912,11.82480195,11.84862888,11.84515539,10.27599025,12.93443023,10.44613041,11.56715417,9.676660573,10.27196831,9.486837294,9.391529555,9.143875686,8.775502742,9.681718464,7.992199878,7.463985375,8.620109689,9.090127971
26023,10.75406732,11.02573633,11.08471248,11.45441795,9.373141655,12.69018233,9.897826087,10.1684432,9.080995792,8.989621318,8.35911641,8.4628331,7.552664797,7.716690042,8.646002805,7.814586255,6.705189341,7.594389902,7.931276297
26027,10.61318373,10.32384292,11.04978962,10.66388499,9.45371669,12.47110799,9.759677419,10.79642356,8.833169705,9.408625526,8.384221599,8.742356241,8.286185133,8.157643759,8.662762973,7.609677419,6.896704067,8.215217391,8.688499299
26029,5.450149254,6.463955224,6.315895522,7.016119403,6.123283582,7.298358209,6.397462687,6.236268657,6.278507463,5.175447761,4.514104478,4.809776119,5.305970149,4.998358209,5.463283582,4.465074627,4.153134328,4.429029851,5.31
26037,10.06962025,10.76781193,10.54834237,9.86172393,8.798312236,12.10500301,9.352802893,9.701748041,8.931163351,8.605545509,7.710970464,7.302350814,7.366485835,6.741410488,7.893731163,7.043339361,6.722302592,7.538396624,8.256479807
26041,5.412018963,5.751812605,6.179196877,6.897071946,5.783296152,6.761433352,5.585471277,6.444004462,5.950501952,5.356079197,4.637534858,4.408672616,5.325683212,4.706915784,5.161823759,4.227718907,3.907724484,4.739208031,5.366592303
26043,5.105081127,5.383475662,6.119854825,6.879077711,5.6029462,5.932578992,5.23471392,5.583475662,5.841844577,4.963364646,4.332707088,4.209265585,5.069299744,4.134799317,4.731127242,3.778010248,3.567122118,4.657600342,5.146840307
26047,4.877724469,5.947703907,5.967511995,6.533241947,5.82138451,6.719602467,5.686497601,5.869773818,5.845510624,4.692254969,4.07135024,4.40685401,5.019465387,4.470322138,5.26415353,4.07107608,3.803975326,4.087114462,5.290267306
26055,5.752413324,7.277702243,6.957579878,6.864242012,6.349558124,8.041672332,7.118422842,6.884636302,6.660299116,5.836233855,4.986335826,5.184704283,5.793405846,5.066417403,5.841672332,5.060639021,4.255812373,4.442488103,5.20985724
26059,10.63215116,10.92197674,10.80290698,11.37831395,9.339825581,12.09145349,9.638430233,9.882790698,9.090988372,8.724011628,8.21255814,7.949069767,7.093081395,7.234593023,8.370116279,7.394302326,6.477325581,7.769302326,8.039476744
26061,4.317280453,4.667768335,4.96931067,6.603367957,5.558325464,5.036543909,5.153226314,5.093704753,5.259175323,4.406484105,3.77592068,3.844790683,4.584954359,3.725275417,4.014069877,3.45694051,2.850865596,3.382278879,4.174441297
26063,7.49898084,8.38887077,9.102119853,8.96469629,8.368202201,10.29718712,8.625479005,8.89421117,8.528821851,7.114512841,6.669792091,6.991683653,7.003016714,6.617081125,7.801141459,6.950101916,6.108601712,6.627435793,6.97105585
26067,9.429057751,9.852705167,10.46115502,9.713617021,8.700364742,12.3,9.200425532,9.419756839,8.648693009,8.39781155,7.518297872,7.207963526,7.327841945,6.78218845,7.487963526,7.11343465,6.507537994,7.3043769,7.459270517
26075,10.73068293,10.92380488,10.58409756,10.73804878,9.459560976,12.24814634,9.294487805,9.733512195,9.091853659,8.306243902,7.981121951,7.721170732,6.793560976,7.026195122,8.144780488,6.824146341,6.482341463,7.397268293,7.72702439
26079,4.977373134,6.658985075,6.384895522,6.410268657,5.975104478,7.135044776,6.268537313,5.959940299,6.39158209,5.067761194,4.152955224,4.763223881,5.240597015,4.565671642,5.292298507,4.556955224,3.885671642,4.406208955,4.81838806
26087,8.873926868,9.862533121,10.28812931,9.423423423,8.53963964,11.26083731,9.500741918,9.026285109,8.671330154,7.2881823,6.850662427,6.854531002,6.378537361,6.48018018,7.946263911,7.093693694,5.90317965,7.287652358,7.41754107
26091,12.222374,11.77743759,12.23480923,12.16806406,10.24733867,12.55463966,10.33301931,10.76731041,9.843240697,9.005087141,8.766886481,8.326236458,7.495807819,7.601413095,8.898068771,7.774046161,7.214507772,7.274234574,7.855770137
26093,10.18996394,10.81670673,10.51003606,10.16646635,8.810757212,12.04122596,8.755588942,9.433473558,8.953004808,8.050120192,7.493269231,7.227524038,6.536177885,6.778245192,8.068930288,6.776802885,6.440024038,7.919290865,7.902283654
26099,12.14450072,12.50231548,12.86678726,12.00499276,11.03111433,13.76895803,11.56693198,11.63031838,10.61751085,9.051736614,9.003690304,8.688422576,8.532706223,8.385455861,9.445007236,8.950361795,7.990376266,8.16251809,8.625759768
26103,4.132335753,4.524225252,5.106888613,6.069151762,5.103382327,5.128740924,4.956879759,5.079953958,5.183106074,4.373100761,3.705011511,3.494687445,4.461731893,3.33153887,4.057623517,3.111545954,2.874180981,4.001381264,4.540251461
26105,7.531661017,8.284271186,8.66779661,8.054237288,7.785152542,9.85179661,8.558576271,8.656542373,8.277288136,7.265288136,6.594644068,6.268,7.226779661,6.181762712,6.450847458,5.62,5.533559322,5.494440678,6.749084746
26107,6.865504359,8.122914072,8.161519303,7.904794521,7.422914072,9.633001245,7.683250311,7.827272727,7.76637609,6.821980075,6.109713574,5.460024907,6.408281445,5.495205479,6.124470735,5.749501868,4.902241594,5.198194271,5.825280199
26109,5.94333015,6.261063356,6.765520535,7.302929004,6.155778415,7.240082776,5.69808978,6.726329195,6.478637377,5.757402101,5.02002547,4.773320599,5.730690863,5.158611907,5.414740528,4.252785737,4.290098695,5.011843362,5.753263292
26111,8.410124918,9.140762656,9.335042735,9.157856673,8.477120316,10.44391847,8.727942143,8.656541749,8.433004602,7.460815253,6.736620644,6.761406969,7.032675871,6.425772518,7.269428008,6.767192636,5.886324786,6.611702827,6.768770546
26113,5.182197415,6.96039953,6.655111633,6.493125734,6.189952996,7.757638073,6.657285546,6.364688602,6.660223267,5.423619271,4.512984724,4.717920094,5.526850764,4.593830787,5.476321974,4.780846063,3.949236193,4.666745006,5.039776733
26115,12.98740506,12.58525316,13.17911392,12.00405063,11.17360759,13.02518987,10.66924051,11.99677215,10.27898734,9.519177215,9.363101266,9.068037975,8.150822785,8.43164557,9.254240506,8.465949367,7.641518987,7.716392405,8.31664557
26117,8.240442947,8.966104959,9.315936447,8.774241695,8.083774675,11.07419355,8.449494463,8.626047183,8.177852672,7.573230621,6.873712085,6.099518536,6.899662975,6.075252768,6.742753972,6.225324988,5.728839673,6.199566683,6.51112181
26121,8.830990629,9.37356091,9.98647925,9.213922356,8.710307898,11.80321285,9.489491299,9.839424364,8.90167336,8.498192771,7.586077644,7.054551539,7.806091031,6.870348059,7.125100402,6.157697456,6.231258367,6.611646586,7.613253012
26123,7.180839272,8.218408551,8.487885986,7.890538401,7.64631829,10.16765637,8.021971496,8.378068092,7.908234363,6.956294537,6.415637371,5.72165479,6.663182898,5.827830562,6.080205859,5.515914489,5.214528899,5.228384798,6.047149644
26127,7.657954545,8.501578283,8.824494949,8.140909091,8.070265152,10.58377525,8.725820707,8.928661616,8.342992424,7.635353535,6.82885101,6.242676768,7.265972222,6.24229798,6.478977273,5.652146465,5.62834596,5.765277778,7.227525253
26133,5.99684466,7.344417476,7.198058252,7.090776699,6.649453883,8.589684466,7.155885922,6.888106796,7.166383495,6.060679612,5.211225728,4.91086165,5.886711165,4.94526699,5.655339806,5.231735437,4.363592233,4.94690534,5.372633495
26137,4.089708738,5.485889968,5.644789644,5.978122977,5.253139159,6.503106796,5.446601942,5.152168285,5.766407767,4.146796117,3.607443366,4.053139159,4.439288026,4.184724919,4.557152104,3.752491909,3.326990291,4.09210356,4.547572816
26139,9.668033776,10.23787696,10.77647768,9.948914355,9.254101327,12.76363088,10.21483715,10.38166466,9.091978287,9.017008444,8.083474065,7.651447527,8.05066345,7.541616405,7.902834741,6.904463209,6.773100121,7.87092883,8.373642943
26145,9.899615056,10.79636441,10.84777588,10.10517536,9.493071001,11.49781865,9.4213858,9.63956373,9.242557742,8.251197605,7.670786997,7.637553464,7.461334474,6.853678358,8.220530368,7.3,6.714627887,7.244183062,7.42219846
26147,9.888800375,10.79765698,11.1445642,10.5787254,9.838050609,12.36279288,10.57249297,10.66649485,9.84348641,8.231208997,8.271508903,7.992314902,7.808950328,7.671321462,8.68819119,8.253842549,6.890674789,7.344939082,8.200656045
26149,10.74460383,10.64918033,11.03230874,11.24637978,9.369467213,12.81912568,9.761680328,10.39105191,8.992759563,9.322404372,8.38954918,8.783538251,7.838934426,8.071653005,8.763046448,7.899863388,6.655054645,7.398565574,7.85942623
26151,8.076975575,9.043857759,9.873275862,9.24141523,8.611889368,11.15535201,9.376329023,9.309446839,9.005998563,7.299676724,7.03125,7.316774425,6.988757184,6.712068966,7.884662356,7.158010057,6.076329023,6.806501437,7.411027299
26155,10.29086162,10.73218016,10.82369452,10.00809399,8.8904047,12.06873368,9.280678851,9.62075718,9.050913838,8.325587467,7.617101828,7.461553525,7.007441253,6.695496084,8.104046997,6.979765013,6.745822454,7.624086162,8.266579634
26157,8.448983912,9.404826418,10.08145639,9.390685859,8.625486876,10.83251482,8.998391194,9.077138019,8.799407282,7.439373412,6.85465707,7.115368332,6.729127858,6.475486876,7.874513124,7.055969517,6.160372566,6.970660457,7.219983065
26159,10.36460579,10.41191151,11.01003971,10.42195122,9.508848554,12.2817924,9.486046512,10.57345434,8.856211004,9.009302326,8.198071469,8.376176971,8.00380034,7.818434487,8.520533182,7.430402723,6.885536018,7.821781055,8.466193988
26165,5.321650718,6.732117225,6.74437799,6.338397129,6.208373206,7.814114833,6.897488038,6.765370813,6.63492823,5.55173445,4.702093301,4.679366029,5.395813397,4.626016746,5.433074163,4.72757177,3.842763158,4.686004785,5.252212919
27003,8.624254017,8.997781178,8.253022188,9.509640398,10.42746748,9.88530987,8.512777353,9.429992349,10.35822494,9.724789594,8.729992349,8.396863045,7.71889824,7.014307575,6.627161438,6.050650344,5.678270849,6.698928845,7.199005356
27005,5.661271148,5.339986283,4.921124829,5.65781893,5.901234568,5.969798811,5.381938729,6.143004115,6.138477366,5.959670782,5.839163237,4.115043439,5.428692273,4.67046182,4.130178326,4.120301783,3.116735254,5.470256059,5.841060814
27015,8.175957801,8.018489728,7.589061632,8.122320933,8.917934481,9.085952249,7.55907829,8.618933926,8.385397002,8.251971127,8.585230428,6.621488062,7.055136036,6.764464187,5.842476402,6.295724597,4.88006663,5.429372571,6.239533592
27017,5.883558052,5.760411985,5.622546816,6.780224719,6.165805243,6.258764045,5.44093633,6.023745318,7.077340824,5.857041199,4.99011236,5.126067416,5.261385768,4.788277154,5.092546816,4.725805243,3.886217228,4.606441948,5.869101124
27023,7.529756381,7.109048724,6.630916473,7.391531323,7.988225058,8.153422274,7.167459397,7.79187935,7.468561485,7.577668213,8.264443155,6.155974478,6.928190255,6.447331787,5.074013921,5.58636891,4.314443155,5.228480278,6.002668213
27025,7.928494624,7.947158218,7.79546851,8.976036866,9.071198157,8.803686636,7.512288786,8.397926267,9.837403994,8.614132104,7.561520737,7.12296467,6.828955453,6.536789555,6.043625192,5.64124424,4.996697389,5.933947773,6.539400922
27029,5.269478288,4.87372696,4.356732271,5.381911903,5.276069978,5.231208997,5.038612933,5.671915027,5.962293033,5.556763511,5.133489535,3.74345517,5.116432365,4.351546392,3.989909403,4.12499219,2.818806623,5.360012496,5.939112777
27033,7.57866242,7.507430998,7.156847134,7.692091295,8.274416136,8.812473461,7.320647558,8.256369427,7.80663482,7.723619958,8.237526539,6.241666667,7.141666667,6.560403397,5.958492569,5.973779193,4.645912951,5.495169851,5.977653928
27035,6.097015782,5.932969871,5.649325681,6.937073171,6.614519369,6.907632712,5.802553802,6.582639885,7.271506456,6.117647059,5.879971306,4.853830703,5.456011478,5.194978479,4.794261119,4.667374462,3.637044476,5.040946915,5.460573888
27041,6.232672811,6.076497696,5.856313364,6.464792627,6.954746544,6.909539171,6.268617512,6.817603687,6.774700461,6.937880184,7.042258065,5.058847926,6.277465438,5.544147465,4.607096774,4.716359447,3.867788018,5.383963134,6.101612903
27043,8.74052381,8.370380952,8.226952381,9.21852381,8.962714286,9.501952381,7.951666667,8.787380952,8.196190476,8.72047619,8.07747619,6.606714286,7.282809524,6.963047619,5.778428571,6.016714286,5.027571429,5.838571429,6.041428571
27045,7.989801587,8.761468254,8.47515873,9.868134921,8.034365079,9.46297619,7.92281746,8.74,8.523968254,8.18515873,7.684206349,6.956587302,7.22202381,7.137738095,6.275952381,5.555436508,4.86015873,6.039365079,6.413531746
27047,8.637,8.443857143,8.355285714,9.600761905,8.573285714,9.107571429,8.23347619,8.783428571,8.296666667,8.597190476,8.054047619,6.656714286,7.21447619,6.771571429,6.049714286,5.833047619,5.036142857,5.868380952,6.315904762
27049,8.599646487,8.853071144,8.760185594,9.718957137,9.222580645,9.402783915,8.288952718,8.767034909,9.331197525,8.683650022,8.366062749,7.223155104,7.169642068,7.337781706,6.211842687,5.623376049,4.980380027,6.276093681,6.980335837
27051,6.793479515,6.483035199,5.873744951,6.430467398,7.321581073,7.297172533,6.599711483,7.099538373,6.838430467,7.134795153,7.292152337,5.39965378,6.854010387,5.897230237,4.822735141,5.022562031,4.086151183,5.326370456,6.248874784
27055,8.130042143,8.816857315,8.317519567,10.03997592,7.659662854,9.449367851,7.568573149,8.993016255,8.706983745,7.973028296,7.202769416,6.84063817,7.003130644,7.144130042,6.347140277,5.386754967,4.957615894,5.868272125,6.6346177
27059,7.666642229,7.856964809,7.633284457,9.025146628,9.034457478,8.843328446,7.589222874,8.363416422,9.559897361,8.440102639,7.551246334,7.200953079,7.094134897,6.387463343,5.919208211,5.635190616,4.918621701,5.968255132,6.448313783
27061,4.90451734,4.785365584,4.536790369,5.551402695,5.0182019,5.285730064,4.967682792,5.257543627,6.18286945,5.153092556,4.240402032,4.078053899,4.711652308,4.348056108,4.341716368,3.833863486,2.898210736,4.448354319,4.870686989
27063,7.645095238,7.483333333,7.274904762,7.872285714,8.419714286,9.080238095,7.509190476,8.405380952,7.754380952,8.179809524,8.277,6.419904762,7.586714286,6.93047619,6.270380952,6.016238095,4.799666667,5.894619048,6.074142857
27065,7.065429808,6.923005566,6.535930736,7.983302412,7.644094001,7.716697588,6.506493506,7.518985776,8.555967842,7.196536797,6.381385281,5.9572047,6.370562771,5.615708101,5.420593692,5.405627706,4.458070501,5.490785405,6.000680272
27067,7.387558502,7.131825273,6.616653666,7.68673947,8.342706708,8.142823713,6.920358814,7.781318253,7.706981279,7.871216849,8.057098284,6.116848674,6.690483619,6.249648986,5.066731669,5.655421217,4.26474259,5.398790952,6.202652106
27069,5.403636364,4.514545455,3.981931818,5.414886364,5.178096591,5.025710227,5.319630682,5.641960227,5.538210227,5.526477273,6.103778409,3.98625,5.600056818,4.637556818,4.225511364,4.430852273,3.045227273,5.707386364,6.2965625
27071,4.265009115,4.13971035,4.004516913,5.104375127,4.308335021,4.242130849,4.393943691,4.791290257,5.788079806,4.54627304,3.839082439,3.875410168,4.516659915,4.165566133,4.010603605,3.334849099,2.47586591,4.3307778,4.881577881
27079,8.917634093,8.35811903,8.441146216,8.983394563,9.863188832,9.460690669,7.93997061,8.940117561,8.813592946,8.946730345,8.796105805,7.095077149,7.073989713,6.910139603,5.919985305,6.401396032,5.357531227,6.281484203,6.946069067
27085,8.234956638,8.069513009,7.803268846,8.512408272,9.465310207,9.053835891,7.409206137,8.447031354,8.642228152,8.828552368,8.654503002,7.050166778,6.863842562,6.538892595,5.498198799,6.345363576,4.906804536,5.788458973,6.766177452
27089,5.498914946,4.701137557,4.328316416,5.543419671,5.276093805,5.115925796,5.101137557,5.76900595,5.547847392,5.522261113,5.611428071,3.828753938,5.638256913,4.614858243,4.167535877,4.40059503,3.01760588,5.516765838,6.095887294
27091,8.029714286,7.840380952,7.691,8.638333333,8.783190476,9.243904762,7.655952381,8.587,8.038857143,8.341809524,8.016714286,6.561095238,7.379095238,6.892,5.895333333,5.898619048,4.859428571,5.690857143,5.903761905
27093,7.622193347,7.468762994,7.046569647,7.794438669,8.666008316,8.568243243,6.921413721,7.927962578,8.068970894,8.366580042,8.112110187,6.444698545,6.608627859,6.1745842,5.266943867,5.863669439,4.526299376,5.621985447,6.477286902
27097,6.333428571,6.380514286,6.319657143,7.295342857,7.149028571,7.449285714,6.257885714,7.098742857,7.640971429,6.835828571,6.553485714,5.265342857,5.933028571,5.552428571,4.933,5.063171429,3.966428571,5.540714286,6.112257143
27107,6.051883309,5.542097489,5.07282127,5.849593796,6.117872969,6.240583456,5.418500739,6.263183161,5.839549483,6.125849335,6.187555391,4.320162482,6.011742984,5.154726736,4.2538774,4.376144756,3.357200886,5.212444609,6.179062038
27111,6.144736451,5.80657758,5.329235338,6.102954714,6.544216778,6.579094284,5.954224202,6.49640683,6.500504826,6.39342242,6.730898293,4.722242019,6.008789903,5.242449889,4.458366741,4.38969562,3.580445434,5.358812175,5.901455085
27115,6.624031365,6.466005535,6.339091328,7.782679889,7.075991697,7.18826107,6.07626845,6.999515683,8.022878229,6.572901292,5.758256458,5.753874539,5.797647601,5.324100554,5.391928044,5.180650369,4.279750923,5.230281365,6.127975092
27121,6.708341014,6.454654378,6.048663594,7.052672811,7.375115207,7.378940092,6.474792627,7.31281106,7.084746544,7.600322581,7.382672811,5.487788018,6.644516129,5.905852535,4.801612903,5.140322581,4.065668203,5.42875576,5.937834101
27125,5.93101072,5.241653905,4.774425727,5.887825421,5.593874426,5.540658499,4.941577335,6.079785605,5.756125574,5.872434916,5.843950995,3.802756508,5.580474732,4.846784074,4.181393568,4.612863706,3.180627871,5.608652374,6.1356049
27127,7.826064669,7.615812303,7.266246057,7.661435331,8.441561514,8.733241325,7.506427445,8.314432177,8.043454259,7.952444795,8.537184543,6.553706625,7.088525237,6.592547319,5.60670347,6.054968454,4.752287066,5.376064669,6.16214511
27129,7.77466016,7.555733705,7.142000697,7.805507145,8.398640641,8.610735448,7.224398745,8.186336703,7.940153364,8.001254793,8.633914256,6.465005228,6.742732659,6.430393865,5.248414082,5.95772046,4.461101429,5.193656326,6.02886023
27133,7.063928571,6.986357143,6.673357143,7.740071429,7.407571429,8.406214286,7.187357143,7.525,7.023857143,7.826714286,8.147214286,6.528714286,7.501857143,7.132785714,6.273071429,6.122357143,4.592071429,5.833071429,6.112214286
27135,5.000037355,4.267930519,3.971255136,5.221292492,4.615296974,4.589335077,4.954762794,5.48946582,5.354594696,5.161486739,5.096451251,3.875028016,5.187766156,4.31996638,3.882480388,4.001680986,2.849402316,5.454053044,6.24103474
27137,4.287665852,4.508669828,4.391148153,5.388743593,4.876318437,4.732073574,4.493873641,4.774464722,5.603357762,4.734837381,3.710097236,4.205618623,4.435225368,4.061359391,4.033275854,3.599856301,2.778780476,4.039157925,4.595938114
27143,8.434925201,8.298273878,8.121518987,8.673360184,9.564326812,9.23406214,7.501898734,8.723360184,8.718987342,8.731818182,8.815535098,7.106559264,6.9783084,6.484982739,5.587686997,6.426582278,5.004487917,5.77566168,6.567836594
27147,8.747539683,8.674126984,8.456269841,9.547857143,9.067857143,9.120079365,8.097222222,8.815634921,8.74031746,8.674444444,8.49984127,6.773730159,7.205714286,6.910714286,5.949206349,5.828888889,5.089047619,6.356031746,6.662619048
27151,7.332131591,6.933934205,6.384001803,7.104641731,7.893465525,7.826047769,6.945245606,7.642812078,7.291617846,7.680937359,7.920865255,5.937088779,6.872420009,6.218521857,4.970166742,5.529878324,4.304055881,5.273050924,5.894997747
27153,6.101840696,6.050401606,6.041398929,6.542068273,6.972991968,7.060843373,6.113587684,6.747824632,7.069277108,6.626037483,6.719745649,4.87021419,5.984638554,5.444009371,4.611613119,4.929283802,3.707563588,5.355120482,5.889859438
27157,8.208876474,8.710614525,8.579391682,9.71185599,8.480198634,9.455803849,8.079329609,8.442271881,9.190689013,8.15450031,7.682060832,7.026753569,6.986530106,7.077839851,6.009807573,5.21930478,4.928926133,5.758100559,6.636995655
27161,8.865396825,8.528095238,8.481428571,9.490634921,9.355793651,9.351269841,7.96547619,8.900952381,8.545555556,8.723253968,8.654603175,6.759047619,7.254761905,7.070793651,5.949761905,6.051746032,5.122301587,6.097063492,6.75468254
27163,9.129656275,9.019104716,8.46578737,9.448920863,10.48521183,10.09984013,8.573701039,9.33685052,10.37474021,9.81518785,8.798880895,8.050439648,7.701918465,7.332134293,6.567705835,5.85547562,5.479536371,6.708633094,7.470583533
27167,6.513242411,6.173779147,5.623361197,6.158468984,7.036383634,6.977474703,6.371711395,6.819093709,6.388693357,6.782358117,7.184953806,5.213682358,6.862824461,5.674615046,4.599208095,4.942674879,3.925296964,5.163440387,6.017641883
27173,7.216328332,7.046028244,6.771491615,7.184421889,7.986319506,7.995851721,7.144130627,7.716769638,7.378243601,7.332082966,8.146954987,6.230141218,6.924536628,6.255516328,5.144042365,5.570476611,4.318578994,5.217563989,5.711429832
28003,12.69578431,10.77333333,10.60960784,11.23558824,10.57637255,12.08764706,11.49382353,11.44666667,9.893627451,8.250294118,9.097745098,8.847647059,8.526666667,7.72127451,7.941960784,7.129901961,6.436862745,6.53254902,7.53372549
28033,13.76054902,11.52768627,11.31592157,11.74745098,11.09388235,12.99905882,11.57176471,12.24470588,10.61168627,9.07027451,10.33733333,9.873490196,9.100313725,8.400862745,8.831764706,7.975372549,7.268862745,8.370039216,8.936470588
28045,11.6521519,10.04438819,8.87628692,10.70329114,10.15324895,12.85510549,11.91274262,10.82852321,9.78556962,8.61535865,9.773164557,8.727932489,8.743628692,7.482194093,7.949873418,7.284556962,6.670632911,7.342616034,7.800337553
28057,14.19472511,11.61433878,11.49435364,12.04539376,11.40416048,12.12682021,12.0576523,12.26968796,10.22600297,8.728231798,9.602377415,9.227117385,8.856240713,7.869316493,8.154086181,7.541604755,7.114041605,6.932838039,7.172659733
28059,12.21941046,10.25228031,9.326696329,11.13103448,10.82886541,13.24510567,11.73698554,11.30100111,9.686929922,8.710233593,10.03003337,9.193103448,9.010734149,7.834260289,7.962235818,7.519410456,7.05,7.13676307,7.354560623
28081,13.638865,11.78271711,11.52089424,12.15563199,11.55460017,12.21530525,12.04918315,12.16242476,10.14815133,8.725537403,9.631900258,9.340584695,8.933361995,7.892433362,8.349269132,7.62699914,7.098366294,7.256577816,7.707824592
28089,12.54059621,11.02075881,10.64097561,11.04693767,10.7999458,11.50162602,10.83078591,11.33170732,9.409539295,8.185311653,9.312520325,9.186449864,9.339241192,7.950189702,7.986666667,7.000216802,6.579078591,6.878102981,7.656422764
28093,12.44420817,10.74510353,9.952378288,10.70761052,10.25881365,11.93290431,10.90425294,11.30615557,9.534415221,8.050475658,9.051147174,8.887632904,8.312870733,7.403749301,7.614437605,7.00581981,6.202182429,6.63648573,7.514493565
28095,14.07186701,11.8512532,11.65744246,12.18710997,11.49186701,12.36567775,12.13964194,12.43759591,10.27012788,8.811611253,9.721176471,9.306189258,9.184194373,7.957340153,8.289514066,7.727058824,7.28741688,7.247928389,7.563682864
28109,11.3012012,9.953803804,9.004454454,10.41541542,10.08733734,12.45665666,11.44259259,10.72162162,9.561961962,8.286936937,9.403003003,8.563963964,8.84029029,7.485735736,7.575975976,6.728678679,6.061661662,6.627977978,7.131531532
28121,11.91020613,10.61588738,10.13031674,10.76535948,10.61030669,11.66058321,11.15862242,11.17908497,9.194519859,8.154097536,9.223076923,9.033735546,9.505077929,8.035193565,8.057264957,6.787682252,6.512368024,6.901960784,7.266113625
28129,11.51860914,10.25112685,10.15486156,10.63464263,10.68918223,11.73631681,10.95331616,11.43238892,9.204121056,8.252092724,9.137411462,9.035801674,9.337411462,7.944365744,7.710946555,6.618222795,6.404443014,6.87295557,6.914874437
28159,12.31784794,10.54948454,10.28176546,10.65289948,10.26591495,11.43492268,10.99929124,11.25579897,9.369136598,7.88556701,9.055863402,8.813466495,8.680025773,7.189239691,7.541494845,6.796907216,6.527899485,6.999162371,7.146585052
28161,12.47721006,10.76115166,10.51467964,10.82246553,10.29067315,11.56585564,10.90437956,11.03617194,9.463665856,7.97404704,9.357664234,8.912652068,8.319708029,7.434144363,7.890835361,6.913057583,6.388483374,6.730251419,7.727331711
29003,8.390448505,9.469352159,8.966112957,8.719684385,7.019019934,9.690863787,8.402242525,8.732973422,7.679318937,7.371179402,8.686627907,8.304069767,6.962707641,6.777906977,6.723421927,6.916860465,5.481478405,6.410880399,6.591528239
29007,9.472072072,9.897721251,9.609803922,9.970058294,7.487705352,11.04525702,8.177689454,9.237519873,8.847005829,7.318282989,8.88436672,7.87154213,6.016428193,7.136036036,6.358240594,6.78145204,5.195495495,6.604186539,6.741494436
29011,9.135271808,9.333501896,8.650252845,9.229519595,8.654361568,10.10764855,8.321807838,9.19608091,8.845322377,8.367762326,8.510176991,9.142541087,7.294500632,7.792098609,7.316182048,6.643426043,6.032869785,6.718078382,6.846965866
29013,9.367789101,9.688125831,9.550420913,9.162871068,8.319229065,10.51537439,8.985821887,9.597430217,9.129419584,8.384536996,7.99543642,8.572662827,7.594860434,7.869738591,7.210013292,6.84315463,5.932919805,6.519494905,6.824988923
29021,8.946847636,9.96234676,9.660070053,9.051138354,7.551225919,10.0915937,8.957180385,8.954991243,8.223292469,7.748161121,8.97145359,8.504903678,7.584325744,7.402014011,6.959019264,7.352977233,5.745796848,6.764886165,6.9941331
29025,8.321706081,10.1222973,9.49847973,9.499070946,7.33910473,10.56875,8.543412162,8.854054054,8.009290541,7.355996622,8.628293919,8.393581081,6.629814189,7.221283784,6.044425676,6.987837838,5.02347973,6.043158784,6.395945946
29031,12.67808219,11.33392042,11.06810176,11.76914547,9.956294847,13.34063927,11.12413568,12.85270711,10.22824527,9.244553164,10.04527071,10.06614481,8.099478147,8.466731898,9.262687541,7.679386823,7.102739726,7.495238095,8.312785388
